
Integration time [ms]: 1000.000
Averaging Nr. [scans]: 1
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1308032U1
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
1267.638; 1509.167;  173.278; 1191.056
1268.159; 1677.167;  181.278; 1252.056
1268.680; 1805.167;  178.278; 1237.056
1269.200; 1756.167;  158.278; 1068.056
1269.721; 1946.167;  154.278; 1213.056
1270.242; 1990.167;  179.278; 1353.056
1270.763; 1584.167;  165.278; 1057.056
1271.283; 1706.167;  162.278; 1272.056
1271.804; 1725.167;  204.278; 1343.056
1272.325; 1384.167;  162.278; 1124.056
1272.845; 1380.167;  124.278; 1120.056
1273.365; 1465.167;  131.278; 1314.056
1273.886; 1630.167;  238.278; 1417.056
1274.406; 1644.167;  201.278; 1441.056
1274.926; 1255.167;  172.278; 1147.056
1275.447; 1441.167;  193.278; 1317.056
1275.967; 1488.167;  188.278; 1348.056
1276.487; 1330.167;  128.278; 1192.056
1277.007; 1559.167;  207.278; 1406.056
1277.527; 1449.167;  169.278; 1287.056
1278.047; 1352.167;  167.278; 1288.056
1278.567; 1191.167;  155.278; 1119.056
1279.086; 1316.167;  163.278; 1197.056
1279.606; 1205.167;  126.278; 1128.056
1280.126; 1422.167;  185.278; 1271.056
1280.645; 1339.167;  158.278; 1217.056
1281.165; 1361.167;  190.278; 1239.056
1281.685; 1173.167;  156.278; 1114.056
1282.204; 1394.167;  166.278; 1275.056
1282.723; 1374.167;  133.278; 1319.056
1283.243; 1689.167;  222.278; 1536.056
1283.762; 1286.167;  178.278; 1207.056
1284.281; 1408.167;  179.278; 1314.056
1284.800; 1310.167;  162.278; 1199.056
1285.320; 1140.167;  141.278; 1055.056
1285.839; 1218.167;  124.278; 1135.056
1286.358; 1352.167;   82.278; 1191.056
1286.877; 1185.167;  150.278; 1090.056
1287.396; 1402.167;  192.278; 1251.056
1287.914; 1455.167;  229.278; 1353.056
1288.433; 1412.167;  179.278; 1285.056
1288.952; 1571.167;  156.278; 1413.056
1289.471; 1468.167;  190.278; 1258.056
1289.989; 1458.167;  193.278; 1375.056
1290.508; 1799.167;  231.278; 1636.056
1291.026; 1283.167;  152.278; 1206.056
1291.545; 1295.167;  127.278; 1102.056
1292.063; 1241.167;  156.278; 1118.056
1292.582; 1482.167;  193.278; 1241.056
1293.100; 1373.167;  172.278; 1207.056
1293.618; 1387.167;  169.278; 1200.056
1294.136; 1605.167;  166.278; 1350.056
1294.654; 1354.167;  139.278; 1084.056
1295.173; 1666.167;  165.278; 1406.056
1295.691; 1504.167;  179.278; 1223.056
1296.208; 1453.167;  185.278; 1233.056
1296.726; 1276.167;  166.278; 1118.056
1297.244; 1356.167;  190.278; 1239.056
1297.762; 1252.167;  105.278; 1114.056
1298.280; 1279.167;  142.278; 1151.056
1298.797; 1542.167;  185.278; 1418.056
1299.315; 1285.167;  146.278; 1152.056
1299.833; 1555.167;  216.278; 1405.056
1300.350; 1319.167;  185.278; 1256.056
1300.868; 1301.167;  110.278; 1165.056
1301.385; 1268.167;  107.278; 1192.056
1301.902; 1438.167;  210.278; 1275.056
1302.420; 1445.167;  199.278; 1266.056
1302.937; 1191.167;  167.278; 1083.056
1303.454; 1328.167;  130.278; 1220.056
1303.971; 1323.167;  148.278; 1173.056
1304.488; 1456.167;  178.278; 1339.056
1305.005; 1432.167;  188.278; 1280.056
1305.522; 1413.167;  154.278; 1261.056
1306.039; 1201.167;  154.278; 1153.056
1306.556; 1395.167;  169.278; 1300.056
1307.073; 1347.167;  188.278; 1295.056
1307.589; 1413.167;  135.278; 1299.056
1308.106; 1104.167;  150.278;  990.056
1308.623; 1406.167;  176.278; 1298.056
1309.139; 1315.167;  173.278; 1273.056
1309.656; 1081.167;  161.278; 1047.056
1310.172; 1152.167;  126.278; 1095.056
1310.688; 1399.167;  190.278; 1348.056
1311.205; 1358.167;  155.278; 1300.056
1311.721; 1159.167;  137.278; 1060.056
1312.237; 1230.167;  165.278; 1083.056
1312.753; 1253.167;  166.278; 1207.056
1313.269; 1407.167;  142.278; 1329.056
1313.785; 1394.167;  216.278; 1317.056
1314.301; 1205.167;  145.278; 1093.056
1314.817; 1340.167;  165.278; 1225.056
1315.333; 1436.167;  174.278; 1249.056
1315.849; 1245.167;  148.278; 1150.056
1316.365; 1510.167;  167.278; 1398.056
1316.880; 1440.167;  187.278; 1314.056
1317.396; 1339.167;  185.278; 1248.056
1317.912; 1245.167;  168.278; 1098.056
1318.427; 1408.167;  195.278; 1352.056
1318.943; 1282.167;  176.278; 1204.056
1319.458; 1437.167;  122.278; 1320.056
1319.973; 1355.167;  157.278; 1295.056
1320.489; 1292.167;  167.278; 1184.056
1321.004; 1347.167;  170.278; 1219.056
1321.519; 1292.167;  187.278; 1243.056
1322.034; 1434.167;  186.278; 1319.056
1322.549; 1357.167;  163.278; 1265.056
1323.064; 1197.167;  154.278; 1193.056
1323.579; 1483.167;  194.278; 1361.056
1324.094; 1333.167;  184.278; 1181.056
1324.609; 1790.167;  254.278; 1755.056
1325.124; 1294.167;  184.278; 1232.056
1325.638; 1542.167;  154.278; 1388.056
1326.153; 1565.167;  202.278; 1466.056
1326.668; 1288.167;  159.278; 1210.056
1327.182; 1386.167;  196.278; 1337.056
1327.697; 1344.167;  187.278; 1241.056
1328.211;   25.167;   27.278;   49.056
1328.726;   16.167;  -25.722;   -9.944
1329.240;   12.167;    5.278;   13.056
1329.754;   17.167;   -8.722;   -9.944
1330.268;   -7.833;   -7.722;  -26.944
1330.783;   12.167;    4.278;    4.056
1331.297;  -24.833;   12.278;   12.056
1331.811;   31.167;  -38.722;   12.056
1332.325;   -5.833;    6.278;   -1.944
1332.839;    5.167;    9.278;    0.056
1333.352;  -56.833;   -4.722;   11.056
1333.866;    1.167;    7.278;  -20.944
1334.380;  -22.833;    1.278;   15.056
1334.894;   24.167;   -9.722;    0.056
1335.407;   10.167;   15.278;   -0.944
1335.921;    3.167;   16.278;   -2.944
1336.434;    4.167;   10.278;    1.056
1336.948;    4.167;   -2.722;  -20.944
1337.461;  -20.833;    4.278;   17.056
1337.975;   14.167;  -19.722;   -0.944

