
Integration time [ms]: 1000.000
Averaging Nr. [scans]: 1
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 1308032U1
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
1271.283; 2037.667;  162.278; 1272.056
1271.804; 2114.667;  204.278; 1343.056
1272.325; 1954.667;  162.278; 1124.056
1272.845; 1885.667;  124.278; 1120.056
1273.365; 2123.667;  131.278; 1314.056
1273.886; 2172.667;  238.278; 1417.056
1274.406; 2240.667;  201.278; 1441.056
1274.926; 1922.667;  172.278; 1147.056
1275.447; 2108.667;  193.278; 1317.056
1275.967; 2185.667;  188.278; 1348.056
1276.487; 2027.667;  128.278; 1192.056
1277.007; 2269.667;  207.278; 1406.056
1277.527; 2102.667;  169.278; 1287.056
1278.047; 2051.667;  167.278; 1288.056
1278.567; 1912.667;  155.278; 1119.056
1279.086; 2035.667;  163.278; 1197.056
1279.606; 1934.667;  126.278; 1128.056
1280.126; 2086.667;  185.278; 1271.056
1280.645; 2051.667;  158.278; 1217.056
1281.165; 2055.667;  190.278; 1239.056
1281.685; 1949.667;  156.278; 1114.056
1282.204; 2124.667;  166.278; 1275.056
1282.723; 2162.667;  133.278; 1319.056
1283.243; 2415.667;  222.278; 1536.056
1283.762; 1995.667;  178.278; 1207.056
1284.281; 2098.667;  179.278; 1314.056
1284.800; 2035.667;  162.278; 1199.056
1285.320; 1928.667;  141.278; 1055.056
1285.839; 2019.667;  124.278; 1135.056
1286.358; 2079.667;   82.278; 1191.056
1286.877; 1938.667;  150.278; 1090.056
1287.396; 2115.667;  192.278; 1251.056
1287.914; 2239.667;  229.278; 1353.056
1288.433; 2143.667;  179.278; 1285.056
1288.952; 2309.667;  156.278; 1413.056
1289.471; 2226.667;  190.278; 1258.056
1289.989; 2211.667;  193.278; 1375.056
1290.508; 2487.667;  231.278; 1636.056
1291.026; 2051.667;  152.278; 1206.056
1291.545; 1964.667;  127.278; 1102.056
1292.063; 2006.667;  156.278; 1118.056
1292.582; 2171.667;  193.278; 1241.056
1293.100; 2097.667;  172.278; 1207.056
1293.618; 2041.667;  169.278; 1200.056
1294.136; 2279.667;  166.278; 1350.056
1294.654; 1912.667;  139.278; 1084.056
1295.173; 2365.667;  165.278; 1406.056
1295.691; 2118.667;  179.278; 1223.056
1296.208; 2110.667;  185.278; 1233.056
1296.726; 2005.667;  166.278; 1118.056
1297.244; 2183.667;  190.278; 1239.056
1297.762; 1938.667;  105.278; 1114.056
1298.280; 2008.667;  142.278; 1151.056
1298.797; 2326.667;  185.278; 1418.056
1299.315; 2062.667;  146.278; 1152.056
1299.833; 2279.667;  216.278; 1405.056
1300.350; 2132.667;  185.278; 1256.056
1300.868; 2043.667;  110.278; 1165.056
1301.385; 2062.667;  107.278; 1192.056
1301.902; 2176.667;  210.278; 1275.056
1302.420; 2171.667;  199.278; 1266.056
1302.937; 1909.667;  167.278; 1083.056
1303.454; 2067.667;  130.278; 1220.056
1303.971; 2054.667;  148.278; 1173.056
1304.488; 2183.667;  178.278; 1339.056
1305.005; 2169.667;  188.278; 1280.056
1305.522; 2142.667;  154.278; 1261.056
1306.039; 1947.667;  154.278; 1153.056
1306.556; 2142.667;  169.278; 1300.056
1307.073; 2159.667;  188.278; 1295.056
1307.589; 2148.667;  135.278; 1299.056
1308.106; 1862.667;  150.278;  990.056
1308.623; 2147.667;  176.278; 1298.056
1309.139; 2102.667;  173.278; 1273.056
1309.656; 1915.667;  161.278; 1047.056
1310.172; 1975.667;  126.278; 1095.056
1310.688; 2214.667;  190.278; 1348.056
1311.205; 2157.667;  155.278; 1300.056
1311.721; 1912.667;  137.278; 1060.056
1312.237; 1963.667;  165.278; 1083.056
1312.753; 2027.667;  166.278; 1207.056
1313.269; 2154.667;  142.278; 1329.056
1313.785; 2130.667;  216.278; 1317.056
1314.301; 1933.667;  145.278; 1093.056
1314.817; 2093.667;  165.278; 1225.056
1315.333; 2047.667;  174.278; 1249.056
1315.849; 1980.667;  148.278; 1150.056
1316.365; 2088.667;  167.278; 1398.056
1316.880; 2154.667;  187.278; 1314.056
1317.396; 2078.667;  185.278; 1248.056
1317.912; 1917.667;  168.278; 1098.056
1318.427; 2083.667;  195.278; 1352.056
1318.943; 2045.667;  176.278; 1204.056
1319.458; 2118.667;  122.278; 1320.056
1319.973; 2046.667;  157.278; 1295.056
1320.489; 1988.667;  167.278; 1184.056
1321.004; 2019.667;  170.278; 1219.056
1321.519; 2026.667;  187.278; 1243.056
1322.034; 2174.667;  186.278; 1319.056
1322.549; 2044.667;  163.278; 1265.056
1323.064; 1905.667;  154.278; 1193.056
1323.579; 2171.667;  194.278; 1361.056
1324.094; 1984.667;  184.278; 1181.056
1324.609; 2408.667;  254.278; 1755.056
1325.124; 2035.667;  184.278; 1232.056
1325.638; 2156.667;  154.278; 1388.056
1326.153; 2237.667;  202.278; 1466.056
1326.668; 1963.667;  159.278; 1210.056
1327.182; 2139.667;  196.278; 1337.056
1327.697; 2039.667;  187.278; 1241.056
1328.211;   55.667;   27.278;   49.056
1328.726;  -12.333;  -25.722;   -9.944
1329.240;    7.667;    5.278;   13.056
1329.754;   14.667;   -8.722;   -9.944
1330.268;   12.667;   -7.722;  -26.944
1330.783;  -26.333;    4.278;    4.056
1331.297;  -10.333;   12.278;   12.056
1331.811;   23.667;  -38.722;   12.056
1332.325;   -5.333;    6.278;   -1.944
1332.839;   11.667;    9.278;    0.056
1333.352;  -17.333;   -4.722;   11.056
1333.866;  -21.333;    7.278;  -20.944
1334.380;  -12.333;    1.278;   15.056
1334.894;   14.667;   -9.722;    0.056
1335.407;    5.667;   15.278;   -0.944
1335.921;    4.667;   16.278;   -2.944
1336.434;   -1.333;   10.278;    1.056
1336.948;  -10.333;   -2.722;  -20.944
1337.461;   -1.333;    4.278;   17.056
1337.975;   10.667;  -19.722;   -0.944

